1.064	22.57	15.00
1.066	22.49	15.00
1.068	22.50	15.00
1.070	22.45	15.00
1.072	22.41	15.00
1.073	22.41	15.00
1.075	22.30	15.00
1.077	22.23	15.00
1.079	22.16	15.00
1.081	22.11	15.00
1.084	22.00	15.00
1.086	21.97	15.00
1.088	21.96	15.00
1.090	21.93	15.00
1.092	21.91	15.00
1.094	21.87	15.00
1.095	21.85	15.00
1.097	21.80	15.00
1.098	21.78	15.00
1.099	21.73	15.00
1.101	21.70	15.00
1.102	21.66	15.00
1.104	21.63	15.00
1.107	21.56	15.00
1.109	21.53	15.00
1.110	21.52	15.00
1.112	21.50	15.00
1.114	21.46	15.00
1.115	21.43	15.00
1.117	21.41	15.00
1.119	21.39	15.00
1.120	21.37	15.00
1.122	21.32	15.00
1.123	21.27	15.01
1.126	21.22	15.01
1.127	21.20	15.01
1.129	21.18	15.01
1.131	21.13	15.01
1.133	21.08	15.01
1.134	21.07	15.01
1.136	21.06	15.01
1.137	21.06	15.01
1.138	21.02	15.01
1.139	21.01	15.01
1.140	20.97	15.01
1.142	20.96	15.01
1.143	20.93	15.01
1.145	20.92	15.01
1.147	20.88	15.01
1.149	20.83	15.01
1.151	20.82	15.01
1.153	20.77	15.01
1.154	20.74	15.01
1.156	20.72	15.01
1.157	20.66	15.01
1.159	20.64	15.01
1.160	20.64	15.01
1.161	20.62	15.01
1.163	20.57	15.01
1.165	20.54	15.01
1.167	20.50	15.02
1.169	20.48	15.02
1.171	20.44	15.02
1.173	20.41	15.02
1.175	20.37	15.02
1.177	20.34	15.02
1.178	20.32	15.02
1.180	20.26	15.02
1.182	20.22	15.02
1.184	20.19	15.02
1.186	20.15	15.02
1.188	20.12	15.02
1.189	20.07	15.02
1.191	20.04	15.02
1.193	20.00	15.02
1.195	20.03	15.02
1.197	19.99	15.02
1.198	19.96	15.02
1.201	19.93	15.02
1.203	19.89	15.02
1.205	19.84	15.02
1.207	19.80	15.03
1.208	19.76	15.03
1.211	19.73	15.03
1.213	19.69	15.03
1.215	19.66	15.03
1.216	19.61	15.03
1.218	19.61	15.03
1.220	19.59	15.03
1.222	19.57	15.03
1.224	19.53	15.03
1.227	19.49	15.03
1.228	19.48	15.03
1.230	19.45	15.03
1.232	19.41	15.03
1.234	19.35	15.03
1.236	19.35	15.03
1.238	19.31	15.03
1.239	19.31	15.03
1.241	19.27	15.03
1.243	19.22	15.03
1.244	19.19	15.03
1.246	19.17	15.03
1.247	19.11	15.03
1.250	19.07	15.03
1.252	19.06	15.03
1.254	19.05	15.03
1.257	19.02	15.04
1.259	18.98	15.04
1.262	18.94	15.04
1.264	18.89	15.04
1.266	18.84	15.04
1.269	18.81	15.04
1.270	18.79	15.04
1.273	18.77	15.04
1.276	18.72	15.04
1.277	18.69	15.04
1.279	18.66	15.04
1.281	18.64	15.04
1.283	18.63	15.04
1.285	18.61	15.04
1.288	18.60	15.04
1.290	18.57	15.04
1.293	18.52	15.04
1.296	18.49	15.04
1.299	18.41	15.04
1.302	18.33	15.04
1.304	18.30	15.04
1.306	18.30	15.04
1.308	18.27	15.04
1.310	18.26	15.04
1.312	18.26	15.04
1.316	18.23	15.04
1.321	18.16	15.04
1.324	18.14	15.04
1.327	18.10	15.04
1.330	18.06	15.04
1.332	18.02	15.04
1.334	17.99	15.04
1.336	17.94	15.04
1.338	17.89	15.04
1.341	17.83	15.04
1.343	17.78	15.04
1.345	17.72	15.04
1.346	17.68	15.04
1.348	17.65	15.04
1.351	17.62	15.04
1.354	17.58	15.04
1.356	17.54	15.04
1.359	17.51	15.04
1.362	17.48	15.04
1.365	17.46	15.04
1.368	17.43	15.04
1.369	17.41	15.04
1.371	17.39	15.04
1.374	17.36	15.04
1.378	17.31	15.04
1.381	17.27	15.04
1.385	17.22	15.04
1.388	17.17	15.04
1.392	17.13	15.04
1.396	17.08	15.04
1.399	17.05	15.04
1.402	17.01	15.04
1.404	16.97	15.04
1.407	16.95	15.04
1.410	16.91	15.04
1.413	16.88	15.04
1.416	16.84	15.04
1.418	16.80	15.04
1.422	16.75	15.04
1.426	16.71	15.04
1.430	16.66	15.04
1.433	16.62	15.04
1.436	16.58	15.04
1.440	16.54	15.04
1.444	16.50	15.04
1.447	16.45	15.04
1.451	16.42	15.04
1.454	16.40	15.04
1.456	16.36	15.04
1.458	16.32	15.04
1.461	16.29	15.04
1.464	16.25	15.04
1.466	16.22	15.04
1.469	16.19	15.04
1.473	16.14	15.04
1.477	16.10	15.04
1.480	16.07	15.04
1.483	16.04	15.04
1.486	16.00	15.04
1.488	15.98	15.04
1.491	15.95	15.04
1.495	15.92	15.04
1.499	15.88	15.04
1.502	15.83	15.04
1.504	15.81	15.04
1.507	15.78	15.04
1.510	15.73	15.04
1.513	15.69	15.04
1.517	15.66	15.05
1.520	15.63	15.04
1.523	15.60	15.04
1.527	15.56	15.04
1.531	15.52	15.04
1.534	15.49	15.04
1.537	15.46	15.05
1.540	15.42	15.05
1.543	15.39	15.05
1.546	15.36	15.05
1.549	15.32	15.05
1.551	15.30	15.05
1.554	15.27	15.05
1.556	15.24	15.05
1.559	15.21	15.05
1.562	15.19	15.05
1.565	15.15	15.05
1.570	15.11	15.05
1.572	15.08	15.05
1.576	15.05	15.05
1.579	15.02	15.05
1.583	14.98	15.05
1.588	14.94	15.05
1.591	14.89	15.05
1.594	14.87	15.05
1.597	14.83	15.05
