3.96972e-08	-1.44955e-08
-1.75135e-07	6.76763e-08
-2.08791e-07	8.05439e-08
-1.47302e-07	5.70218e-08
-1.03065e-07	4.00959e-08
-9.91725e-08	3.86023e-08
-7.56215e-08	2.9589e-08
-4.2409e-08	1.68802e-08
-6.86478e-08	2.69108e-08
-1.65478e-07	6.39436e-08
-1.63484e-07	6.31764e-08
-2.01817e-07	7.78347e-08
-1.60473e-07	6.20157e-08
-1.49756e-07	5.79132e-08
-1.48946e-07	5.7599e-08
-1.28359e-07	4.97183e-08
-1.5833e-07	6.11767e-08
-1.49319e-07	5.77212e-08
-1.80273e-07	6.95574e-08
-1.41078e-07	5.45617e-08
-1.22536e-07	4.74651e-08
-9.49463e-08	3.69058e-08
-9.70999e-08	3.77254e-08
-9.95476e-08	3.86575e-08
-1.13265e-07	4.3899e-08
-1.0639e-07	4.12652e-08
-1.11003e-07	4.30242e-08
-9.47944e-08	3.682e-08
-7.88673e-08	3.07236e-08
-6.32199e-08	2.47341e-08
-5.785e-08	2.2676e-08
-4.44516e-08	1.75455e-08
-4.97212e-08	1.95573e-08
-4.91046e-08	1.93148e-08
-7.50918e-08	2.92513e-08
-6.13443e-08	2.39888e-08
-4.78603e-08	1.88271e-08
-3.46379e-08	1.37654e-08
-5.16751e-08	2.02785e-08
-4.14586e-08	1.63654e-08
-4.90942e-08	1.92823e-08
-6.23824e-08	2.43589e-08
-7.3514e-08	2.86119e-08
-5.50864e-08	2.15581e-08
-7.10366e-08	2.76568e-08
-4.01653e-08	1.58443e-08
-2.95366e-08	1.1775e-08
-2.91489e-08	1.1623e-08
-3.2337e-08	1.28376e-08
-6.25046e-08	2.43736e-08
-4.35441e-08	1.71137e-08
-7.44126e-08	2.89177e-08
-2.55113e-08	1.02087e-08
-2.68388e-08	1.07129e-08
-6.2217e-09	2.82068e-09
-1.81512e-08	7.38038e-09
-1.44037e-08	5.94223e-09
-1.68508e-08	6.87484e-09
-1.3788e-08	5.69864e-09
-3.11114e-08	1.23205e-08
-3.43553e-08	1.3558e-08
-6.90297e-09	3.05139e-09
-5.36422e-09	2.4583e-09
5.80214e-09	-1.81747e-09
-1.34005e-08	5.5234e-09
-2.29689e-08	9.17904e-09
-2.28997e-08	9.14817e-09
1.68217e-09	-2.60197e-10
3.61645e-08	-1.34535e-08
2.51659e-08	-9.25062e-09
4.84262e-08	-1.81534e-08
6.11463e-08	-2.30243e-08
6.89374e-08	-2.60088e-08
-7.94186e-09	3.39556e-09
3.50572e-09	-9.88529e-10
3.02888e-08	-1.12376e-08
6.67418e-08	-2.51856e-08
1.02868e-07	-3.90083e-08
1.12569e-07	-4.27243e-08
1.35549e-07	-5.15206e-08
1.30472e-07	-4.95827e-08
1.25082e-07	-4.75247e-08
9.93798e-08	-3.76973e-08
5.68185e-08	-2.14219e-08
-2.94765e-09	1.43665e-09
-9.56796e-09	3.96512e-09
-6.48922e-09	2.78358e-09
-5.60121e-10	5.10796e-10
1.85074e-09	-4.15221e-10
2.69529e-08	-1.00219e-08
4.16022e-08	-1.56302e-08
5.85905e-08	-2.21341e-08
5.22604e-08	-1.97174e-08
4.28808e-08	-1.61333e-08
4.57657e-08	-1.72414e-08
4.57639e-08	-1.72444e-08
