2.11139e-09	-1.83212e-09
-1.18149e-07	5.13234e-08
-1.38155e-07	6.01701e-08
-1.75502e-07	7.66774e-08
-1.25873e-07	5.47457e-08
-1.38175e-07	6.0186e-08
-1.18314e-07	5.14124e-08
-6.20459e-08	2.6549e-08
-1.14892e-07	4.99087e-08
-1.85237e-07	8.10017e-08
-1.69803e-07	7.41845e-08
-1.15982e-07	5.04026e-08
-5.61325e-08	2.39573e-08
-1.33758e-07	5.82696e-08
-9.90905e-08	4.2954e-08
-1.1482e-07	4.99094e-08
-1.69231e-07	7.39597e-08
-2.52778e-07	1.10888e-07
-1.11188e-07	4.83178e-08
-1.28861e-07	5.61346e-08
-4.35982e-08	1.84559e-08
-1.44996e-07	6.3272e-08
-8.04479e-08	3.47485e-08
-7.00814e-08	3.0171e-08
-1.02118e-07	4.43337e-08
-6.07988e-08	2.60767e-08
9.89428e-09	-5.1632e-09
-1.15614e-07	5.03091e-08
-8.7518e-08	3.78961e-08
-8.40122e-08	3.63514e-08
-1.97342e-07	8.64431e-08
-3.31201e-08	1.38696e-08
-8.46821e-08	3.66607e-08
-6.50744e-08	2.79992e-08
-9.81007e-08	4.25995e-08
-8.04335e-08	3.47968e-08
-1.71318e-07	7.49686e-08
-5.8157e-08	2.49595e-08
-6.97238e-08	3.00747e-08
-9.6141e-08	4.17535e-08
-4.75516e-08	2.02835e-08
-1.27098e-07	5.5443e-08
-8.99878e-08	3.90456e-08
-7.07936e-08	3.05658e-08
-5.14685e-08	2.20292e-08
-6.50257e-08	2.80252e-08
-2.90954e-08	1.21502e-08
-4.86738e-08	2.0808e-08
-6.63813e-08	2.86386e-08
-3.44711e-08	1.45398e-08
4.47848e-09	-2.6699e-09
-3.91999e-08	1.66372e-08
6.82636e-09	-3.7007e-09
-3.00956e-08	1.26207e-08
2.26302e-08	-1.06777e-08
-5.42125e-08	2.32857e-08
-9.38361e-09	3.4771e-09
1.513e-08	-7.3531e-09
2.65563e-08	-1.23991e-08
2.01126e-09	-1.54686e-09
3.41347e-08	-1.5739e-08
2.71365e-08	-1.26424e-08
-2.59768e-08	1.08355e-08
-1.24719e-08	4.87167e-09
-8.1341e-08	3.53144e-08
-3.10605e-08	1.30989e-08
-1.94608e-08	7.97731e-09
6.5412e-08	-2.95267e-08
-5.35707e-08	2.30637e-08
3.44426e-09	-2.12767e-09
-2.47974e-08	1.03576e-08
-5.37037e-08	2.31357e-08
-6.63213e-08	2.87144e-08
5.7896e-08	-2.618e-08
-2.13787e-08	8.86057e-09
8.74799e-09	-4.44789e-09
-8.1626e-08	3.54971e-08
9.07996e-08	-4.07018e-08
2.6162e-08	-1.21306e-08
2.06032e-08	-9.66827e-09
1.4348e-08	-6.89809e-09
-1.17092e-09	-3.58746e-11
9.43417e-09	-4.71882e-09
2.96955e-08	-1.36693e-08
-4.40532e-08	1.89284e-08
-8.22241e-09	3.09745e-09
-9.16289e-08	3.99624e-08
-4.90318e-08	2.11404e-08
-3.67379e-08	1.57109e-08
-4.23905e-08	1.82137e-08
-5.84913e-08	2.53341e-08
-1.50471e-08	6.13864e-09
-1.4196e-08	5.76646e-09
-4.57487e-08	1.97144e-08
-5.54848e-08	2.40213e-08
-7.36068e-08	3.20352e-08
-4.44424e-08	1.91521e-08
-3.54279e-08	1.51723e-08
3.32388e-08	-1.51708e-08
1.15534e-08	-5.5827e-09
-4.88862e-10	-2.56375e-10
1.71076e-08	-8.02884e-09
-9.95927e-09	3.93814e-09
-2.44715e-08	1.03553e-08
-3.48666e-08	1.49525e-08
-3.42187e-08	1.46702e-08
-6.50403e-08	2.82949e-08
-5.60513e-08	2.43254e-08
-5.17266e-08	2.24177e-08
-6.21631e-08	2.70342e-08
-5.20248e-08	2.25586e-08
-1.31848e-08	5.39741e-09
6.05733e-09	-3.10153e-09
1.01109e-08	-4.88735e-09
2.24758e-08	-1.03482e-08
3.40701e-08	-1.54695e-08
4.59545e-08	-2.07179e-08
4.2741e-08	-1.92933e-08
4.40294e-08	-1.98588e-08
5.01376e-08	-2.25539e-08
4.0816e-08	-1.84302e-08
4.12022e-08	-1.85969e-08
3.62835e-08	-1.64185e-08
3.59297e-08	-1.62571e-08
2.5102e-08	-1.14666e-08
3.89463e-08	-1.75804e-08
5.23963e-08	-2.352e-08
4.02055e-08	-1.81269e-08
3.75145e-08	-1.69323e-08
3.43161e-08	-1.55134e-08
3.59976e-08	-1.62516e-08
