2.54375e-08	-1.08755e-08	0.000934976
-7.05442e-08	2.89307e-08	0.000920291
-8.05044e-08	3.30627e-08	0.000918903
-7.7265e-08	3.1721e-08	0.000919556
-3.87511e-08	1.57517e-08	0.000925559
-8.35462e-08	3.43312e-08	0.00091911
-9.50915e-08	3.91217e-08	0.000917659
-6.28121e-08	2.57373e-08	0.000922542
-5.55606e-08	2.27328e-08	0.000923781
-5.71326e-08	2.33877e-08	0.000923764
-9.78972e-08	4.02955e-08	0.00091823
-1.20831e-07	4.98086e-08	0.000915254
-7.06724e-08	2.90101e-08	0.000922402
-7.367e-08	3.02563e-08	0.000922212
-5.47199e-08	2.24001e-08	0.000924944
-6.33532e-08	2.59833e-08	0.00092397
-6.92046e-08	2.84123e-08	0.000923353
-5.20626e-08	2.13057e-08	0.000925739
-4.46523e-08	1.82352e-08	0.000926844
-6.97384e-08	2.86417e-08	0.000923799
-4.65549e-08	1.90298e-08	0.000926883
-5.23067e-08	2.14175e-08	0.000926281
-5.29687e-08	2.16939e-08	0.000926294
-1.96228e-08	7.86683e-09	0.000930511
-4.11423e-08	1.67933e-08	0.000927948
-6.33763e-08	2.60165e-08	0.00092536
-5.44244e-08	2.23071e-08	0.000926596
-4.45374e-08	1.82094e-08	0.0009279
-3.3079e-08	1.34597e-08	0.00092935
-3.12619e-10	-1.26241e-10	0.000933293
-2.13482e-08	8.59994e-09	0.000930908
2.44423e-08	-1.03873e-08	0.000936273
-6.27997e-09	2.35596e-09	0.000932791
-2.10347e-08	8.47755e-09	0.000931187
-7.29199e-09	2.78043e-09	0.000932799
3.28099e-08	-1.38479e-08	0.000937343
2.62124e-08	-1.11094e-08	0.000936635
4.77432e-08	-2.00352e-08	0.000939041
1.07504e-08	-4.69195e-09	0.000935013
-5.6197e-08	2.3074e-08	0.000927803
-4.79676e-08	1.96634e-08	0.000928778
-7.46943e-09	2.87078e-09	0.000933184
9.0159e-09	-3.96346e-09	0.000934985
3.48315e-08	-1.46666e-08	0.000937747
-1.72246e-08	6.92432e-09	0.000932346
2.75616e-09	-1.35963e-09	0.000934469
-1.14698e-08	4.54231e-09	0.000933049
5.029e-08	-2.10677e-08	0.000939406
2.17677e-08	-9.23758e-09	0.000936513
2.21556e-08	-9.39629e-09	0.000936578
3.81941e-08	-1.60452e-08	0.000938214
2.51757e-08	-1.06434e-08	0.00093694
4.65514e-08	-1.95059e-08	0.000939074
3.46559e-08	-1.45709e-08	0.000937913
-5.35041e-09	2.02218e-09	0.000934052
-1.22937e-08	4.9037e-09	0.000933417
-2.37802e-08	9.66944e-09	0.000932354
3.9479e-09	-1.82729e-09	0.000935064
-4.70657e-08	1.93309e-08	0.000930248
-1.31483e-08	5.26798e-09	0.00093353
-4.81324e-08	1.97785e-08	0.000930293
-5.56932e-08	2.2916e-08	0.000929646
-7.13854e-08	2.94254e-08	0.000928238
-3.74937e-08	1.53719e-08	0.000931427
1.17252e-08	-5.03755e-09	0.000936001
1.1836e-08	-5.08132e-09	0.000936037
3.68855e-08	-1.54671e-08	0.000938342
-1.33055e-08	5.34991e-09	0.000933826
-3.44551e-08	1.41234e-08	0.000931976
-6.65831e-08	2.74497e-08	0.000929173
-6.51098e-08	2.68412e-08	0.000929377
-5.98752e-08	2.46727e-08	0.000929905
-2.54345e-08	1.03924e-08	0.00093298
-1.80256e-09	5.94473e-10	0.00093508
1.10057e-08	-4.71474e-09	0.000936219
2.8083e-08	-1.17941e-08	0.000937713
2.4089e-08	-1.01355e-08	0.000937388
1.92691e-08	-8.13353e-09	0.000937005
2.84318e-08	-1.19308e-08	0.000937798
2.1526e-08	-9.06409e-09	0.00093724
8.31903e-09	-3.58406e-09	0.00093617
2.91883e-08	-1.22358e-08	0.000937918
1.43307e-08	-6.07153e-09	0.00093672
2.48224e-08	-1.04203e-08	0.000937593
2.91979e-08	-1.22325e-08	0.000937964
2.72588e-08	-1.14257e-08	0.000937824
2.44239e-08	-1.02474e-08	0.000937614
1.63821e-08	-6.90992e-09	0.000936993
3.7549e-08	-1.56855e-08	0.000938685
2.62253e-08	-1.09865e-08	0.000937809
2.97095e-08	-1.24286e-08	0.000938098
3.41984e-08	-1.42878e-08	0.00093846
2.7972e-08	-1.17033e-08	0.000937991
1.87662e-08	-7.88269e-09	0.000937302
4.47347e-08	-1.86493e-08	0.000939299
3.60837e-08	-1.50592e-08	0.000938651
5.0316e-08	-2.09586e-08	0.000939734
4.36183e-08	-1.81782e-08	0.000939238
4.24801e-08	-1.77036e-08	0.000939161
3.73629e-08	-1.55784e-08	0.000938792
5.10918e-08	-2.12687e-08	0.000939812
4.39295e-08	-1.8296e-08	0.000939292
2.55587e-08	-1.06743e-08	0.000937969
3.59671e-08	-1.49875e-08	0.000938736
2.62038e-08	-1.0936e-08	0.000938047
4.56911e-08	-1.9015e-08	0.000939449
4.72472e-08	-1.96574e-08	0.000939565
4.51211e-08	-1.87731e-08	0.000939421
3.75286e-08	-1.56213e-08	0.000938897
3.36521e-08	-1.4011e-08	0.000938636
